5000
       driver_id  start_time  end_time        lng        lat node_idgrid_id  \
17699       1236           0     79200 -74.050811  40.737745            NaN   
6428        1237           0     79200 -74.074350  40.715020            NaN   
2723        1238           0     79200 -74.066144  40.812185            NaN   
19584       1239           0     79200 -73.935288  40.714457            NaN   
7483        1240           0     79200 -74.003624  40.710952            NaN   
16038       1241           0     79200 -74.029272  40.755076            NaN   
2230        1242           0     79200 -73.889436  40.712310            NaN   
8789        1243           0     79200 -73.989804  40.728697            NaN   
11539       1244           0     79200 -73.888041  40.720908            NaN   
8324        1245           0     79200 -74.029848  40.766646            NaN   
168         1246           0     79200 -73.948671  40.744622            NaN   
15843       1247           0     79200 -73.887520  40.766977            NaN   
12159       1248           0     79200 -73.959870  40.700235            NaN   
667         1249           0     79200 -73.942472  40.719022            NaN   
2925        1250           0     79200 -74.033587  40.737927            NaN   
5996        1251           0     79200 -74.073552  40.713682            NaN   
16049       1252           0     79200 -73.878258  40.763419            NaN   
19975       1253           0     79200 -73.925329  40.700481            NaN   
12413       1254           0     79200 -74.004229  40.823705            NaN   
11527       1255           0     79200 -74.008715  40.800413            NaN   
8319        1256           0     79200 -73.930309  40.754553            NaN   
9877        1257           0     79200 -74.007645  40.819539            NaN   
12811       1258           0     79200 -73.916137  40.713323            NaN   
3187        1259           0     79200 -74.055136  40.785597            NaN   
6305        1260           0     79200 -74.065249  40.739401            NaN   
17687       1261           0     79200 -74.055454  40.728139            NaN   
14363       1262           0     79200 -73.950202  40.704544            NaN   
17348       1263           0     79200 -73.902473  40.770325            NaN   
447         1264           0     79200 -73.851821  40.732282            NaN   
16268       1265           0     79200 -73.962922  40.758313            NaN   
11296       1266           0     79200 -73.875278  40.713874            NaN   
16421       1267           0     79200 -74.028712  40.747430            NaN   
1764        1268           0     79200 -73.851220  40.759239            NaN   
2543        1269           0     79200 -74.009474  40.811721            NaN   
